Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Spain","ES.BDCA.AQD","2025","NET_ES058A","EMEP/VAG/CAMP","UTC","ES0011R","06016999","BARCARROTA","SP_06016999_9_M","PM2.5","-6.923330","38.472780","377.000000","m","rural","background","01/03/2001 00:00:00","","SAM_06016999_9_M","1.7","m","","m","","m","0.0","m","Land use, land use change and forestry","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","BARCARROTA","","","0.0","","","0.0","0.0","0","0","SPP_06016999_9_M.1","01/03/2001 00:00:00","","active","","","","","HVSman30","","gravi","","ref","","-999","ug.m-3","","http://missing.com","1","day","1","day","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES058A","EMEP/VAG/CAMP","UTC","ES0012R","46263999","ZARRA","SP_46263999_9_M","PM2.5","-1.100830","39.082780","855.000000","m","rural","background","01/03/2001 00:00:00","","SAM_46263999_9_M","1.7","m","","m","","m","0.0","m","Land use, land use change and forestry","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","ZARRA","","","0.0","","","0.0","0.0","0","0","SPP_46263999_9_M.1","01/03/2001 00:00:00","","active","","","","","HVSman30","","gravi","","ref","","-999","ug.m-3","","http://missing.com","1","day","1","day","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES058A","EMEP/VAG/CAMP","UTC","ES0013R","49149999","PEÑAUSENDE","SP_49149999_9_M","PM2.5","-5.897420","41.238890","1003.000000","m","rural","background","01/03/2001 00:00:00","","SAM_49149999_9_M","1.7","m","","m","","m","0.0","m","Land use, land use change and forestry","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","PEÑAUSENDE","","","0.0","","","0.0","0.0","0","0","SPP_49149999_9_M.1","01/03/2001 00:00:00","","active","","","","","HVSman30","","gravi","","ref","","-999","ug.m-3","","http://missing.com","1","day","1","day","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES058A","EMEP/VAG/CAMP","UTC","ES0014R","25224999","ELS TORMS","SP_25224999_9_M","PM2.5","0.734170","41.393330","488.000000","m","rural","background","01/03/2001 00:00:00","","SAM_25224999_9_M","1.7","m","","m","","m","0.0","m","Agriculture","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","TORMS (ELS)","","","0.0","","","0.0","0.0","0","0","SPP_25224999_9_M.1","01/03/2001 00:00:00","","active","","","","","HVSman30","","gravi","","ref","","-999","ug.m-3","","http://missing.com","1","day","1","day","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES058A","EMEP/VAG/CAMP","UTC","ES0016R","27058999","O SAVIÑAO","SP_27058999_9_M","PM2.5","-7.704580","42.634720","560.000000","m","rural","background","01/03/2001 00:00:00","","SAM_27058999_9_M","1.7","m","","m","","m","0.0","m","Agriculture","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","SAVIÑAO (O)","","","0.0","","","0.0","0.0","0","0","SPP_27058999_9_M.1","01/03/2001 00:00:00","","active","","","","","HVSman30","","gravi","","ref","","-999","ug.m-3","","http://missing.com","1","day","1","day","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES0115A","28079004","PLAZA DE ESPAÑA","SP_28079004_9_A","PM2.5","-3.712220","40.424170","637.000000","m","urban","traffic","01/01/2025 00:00:00","","SAM_28079004_9_A","3.0","m","30.0","m","15.0","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","15.0","","","6.0","11.0","40","30000","SPP_28079004_9_A.1","01/01/2025 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","inprogress","http://missing.com","1","ug.m-3","25","http://missing.com","1","hour","1","hour","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES0118A","28079008","ESCUELAS AGUIRRE","SP_28079008_9_47","PM2.5","-3.682220","40.421670","672.000000","m","urban","traffic","01/01/2009 00:00:00","","SAM_28079008_9_47","3.0","m","12.0","m","11.0","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","12.0","","","15.0","26.0","40","45000","SPP_28079008_9_47.1","01/01/2009 00:00:00","","automatic","TEOM","","TEOM1400","","","","","","yes","http://missing.com","-999","ug.m-3","","http://missing.com","1","hour","1","hour","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES0118A","28079008","ESCUELAS AGUIRRE","SP_28079008_9_47","PM2.5","-3.682220","40.421670","672.000000","m","urban","traffic","01/01/2009 00:00:00","","SAM_28079008_9_47","3.0","m","12.0","m","11.0","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","12.0","","","15.0","26.0","40","45000","SPP_28079008_9_47.2","01/01/2009 00:00:00","","automatic","TEOM","","TEOM1405DF-FDMS","","","","","","ref","","-999","ug.m-3","","http://missing.com","1","hour","1","hour","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES0126A","28079018","FAROLILLO","SP_28079018_9_M","PM2.5","-3.731940","40.394720","625.000000","m","urban","background","10/12/2008 00:00:00","","SAM_28079018_9_M","3.0","m","10.0","m","3.0","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","0.0","","","4.0","9.5","40","5000","SPP_28079018_9_M.1","10/12/2008 00:00:00","","active","","","","","other","","gravi","","ref","http://missing.com","1","ug.m-3","50","http://missing.com","1","day","1","day","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES0126A","28079018","FAROLILLO","SP_28079018_9_M","PM2.5","-3.731940","40.394720","625.000000","m","urban","background","10/12/2008 00:00:00","","SAM_28079018_9_M","3.0","m","10.0","m","3.0","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","0.0","","","4.0","9.5","40","5000","SPP_28079018_9_M.2","10/12/2008 00:00:00","","active","","","","","other","","gravi","","ref","","1","ug.m-3","50","http://missing.com","1","day","1","day","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES1193A","28079024","CASA DE CAMPO","SP_28079024_9_47","PM2.5","-3.749170","40.420000","645.000000","m","suburban","background","31/12/2002 00:00:00","","SAM_28079024_9_47","3.0","m","107.0","m","1100.0","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","0.0","","","4.0","0.0","40","5000","SPP_28079024_9_47.1","31/12/2002 00:00:00","","automatic","TEOM","","TEOM1400","","","","","","yes","http://missing.com","-999","ug.m-3","","http://missing.com","1","hour","1","hour","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES1193A","28079024","CASA DE CAMPO","SP_28079024_9_47","PM2.5","-3.749170","40.420000","645.000000","m","suburban","background","31/12/2002 00:00:00","","SAM_28079024_9_47","3.0","m","107.0","m","1100.0","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","0.0","","","4.0","0.0","40","5000","SPP_28079024_9_47.2","31/12/2002 00:00:00","","automatic","TEOM","","TEOM1405DF-FDMS","","","","","","ref","","-999","ug.m-3","","http://missing.com","1","hour","1","hour","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES1525A","28079038","CUATRO CAMINOS-PABLO IGLESIAS","SP_28079038_9_47","PM2.5","-3.706390","40.445280","699.000000","m","urban","traffic","24/06/2004 00:00:00","","SAM_28079038_9_47","3.0","m","25.0","m","3.0","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","3.0","","","6.5","33.0","40","25000","SPP_28079038_9_47.1","24/06/2004 00:00:00","","automatic","TEOM","","unknown","","","","","","yes","http://missing.com","-999","ug.m-3","","http://missing.com","1","hour","1","hour","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES1525A","28079038","CUATRO CAMINOS-PABLO IGLESIAS","SP_28079038_9_47","PM2.5","-3.706390","40.445280","699.000000","m","urban","traffic","24/06/2004 00:00:00","","SAM_28079038_9_47","3.0","m","25.0","m","3.0","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","3.0","","","6.5","33.0","40","25000","SPP_28079038_9_47.2","24/06/2004 00:00:00","","automatic","TEOM","","TEOM1405DF-FDMS","","","","","","ref","","-999","ug.m-3","","http://missing.com","1","hour","1","hour","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
"Spain","ES.BDCA.AQD","2025","NET_ES131A","Ayto Madrid","UTC","ES1893A","28079044","CENTRO CULTURAL ALFREDO KRAUSS","SP_28079044_9_M","PM2.5","-3.721110","40.490830","669.000000","m","urban","background","30/01/2009 00:00:00","","SAM_28079044_9_M","1.0","m","4.0","m","","m","-999.0","m","Transport","-999.0","t.km-2.year-1","0","-999.0","t.km-1.year-1","-999.0","t.year-1","MADRID","","","0.0","","","0.0","0.0","40","5000","SPP_28079044_9_M.1","30/01/2009 00:00:00","","active","","","","","other","","gravi","","ref","http://missing.com","1","ug.m-3","50","http://missing.com","1","day","1","day","http://cdr.eionet.europa.eu/es/eu/aqd/d/envaugdlg/ES_D_Metainfo.xml","17/12/2025 02:01:05"
