Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04048","FR04048","Zone Rurale Nord","SPO-FR04048_6001","PM2.5","2.343890","49.100280","140.000000","m","rural-regional","background","05/12/2013 00:00:00","","SAM-FR04048_6001","3.0","m","","m","","","","","","","","0","","","","","SAINT-MARTIN-DU-TERTRE","","","","","","","","","","SPP-FR_670","05/12/2013 00:00:00","","automatic","BETA","","BAM1020heated","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04055","FR04055","PARIS 1er Les Halles","SPO-FR04055_6001","PM2.5","2.344620","48.862120","35.000000","m","urban","background","03/01/2002 00:00:00","","SAM-FR04055_6001","1.0","m","","m","","","","","","","","0","","","","","PARIS 1ER ARRONDISSEMENT","detached","plane","","","","","","","","SPP-FR_1372","03/01/2002 00:00:00","","automatic","TEOM-FDMS","","TEOM1405F-FDMS","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04055","FR04055","PARIS 1er Les Halles","SPO-FR04055_6001","PM2.5","2.344620","48.862120","35.000000","m","urban","background","03/01/2002 00:00:00","","SAM-FR04055_6001","1.0","m","","m","","","","","","","","0","","","","","PARIS 1ER ARRONDISSEMENT","detached","plane","","","","","","","","SPP-FR_1374","03/01/2002 00:00:00","","automatic","OPC-CMC","","FIDAS200","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04055","FR04055","PARIS 1er Les Halles","SPO-FR04055_6001","PM2.5","2.344620","48.862120","35.000000","m","urban","background","03/01/2002 00:00:00","","SAM-FR04055_6001","1.0","m","","m","","","","","","","","0","","","","","PARIS 1ER ARRONDISSEMENT","detached","plane","","","","","","","","SPP-FR_14","03/01/2002 00:00:00","","automatic","","","undetermined","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04055","FR04055","PARIS 1er Les Halles","SPO-FR04055_6001","PM2.5","2.344620","48.862120","35.000000","m","urban","background","03/01/2002 00:00:00","","SAM-FR04055_6001","1.0","m","","m","","","","","","","","0","","","","","PARIS 1ER ARRONDISSEMENT","detached","plane","","","","","","","","SPP-FR_4","03/01/2002 00:00:00","","automatic","TEOM-FDMS","","undetermined","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04058","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_6001","PM2.5","2.356670","48.925280","35.000000","m","urban","traffic","22/01/1993 00:00:00","","SAM-FR04058_6001","2.0","m","","m","","m","","","","","","0","","","","","SAINT-DENIS","detached","plane","100.0","","-999.00","","","-999","20253","SPP-FR_670","22/01/1993 00:00:00","","automatic","BETA","","BAM1020heated","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04066","FR04066","Zone rurale Sud","SPO-FR04066_6001","PM2.5","2.236940","48.364170","134.000000","m","rural-regional","background","03/12/2012 00:00:00","","SAM-FR04066_6001","4.0","m","","m","","","","","","","","0","","","","","BOIS-HERPIN","","","","","","","","","","SPP-FR_1374","03/12/2012 00:00:00","","automatic","OPC-CMC","","FIDAS200","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04066","FR04066","Zone rurale Sud","SPO-FR04066_6001","PM2.5","2.236940","48.364170","134.000000","m","rural-regional","background","03/12/2012 00:00:00","","SAM-FR04066_6001","4.0","m","","m","","","","","","","","0","","","","","BOIS-HERPIN","","","","","","","","","","SPP-FR_670","03/12/2012 00:00:00","","automatic","BETA","","BAM1020heated","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04122","FR04122","RN6-MELUN","SPO-FR04122_6001","PM2.5","2.653610","48.528060","48.000000","m","suburban","traffic","06/01/2011 00:00:00","","SAM-FR04122_6001","2.0","m","","m","","m","","","","","","0","","","","","MELUN","detached","plane","25.0","","-999.00","","","-999","47280","SPP-FR_670","06/01/2011 00:00:00","","automatic","BETA","","BAM1020heated","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
"France","FR.LCSQA-INERIS.AQ","2025","NET-FR004A","AIRPARIF","UTC","FR04131","FR04131","Boulevard Haussmann","SPO-FR04131_6001","PM2.5","2.330280","48.873330","42.000000","m","urban","traffic","01/01/2022 00:00:00","","SAM-FR04131_6001","3.0","m","","m","3.0","m","","","","","","0","","","","","PARIS 9E ARRONDISSEMENT","detached","plane","48.0","","-999.00","","","-999","34447","SPP-FR_670","01/01/2022 00:00:00","","automatic","BETA","","BAM1020heated","","","","","","yes","https://www.lcsqa.org/fr/conformite-technique-appareils-mesure","3.0","ug.m-3","limite de détection pour le PM10 et le PM2.5, valeur consensuelle","https://www.lcsqa.org/fr/guides-methodologiques","15","minute","15","minute","http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml","28/01/2026 02:00:15"
