Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65188.6001.1.12236","21/06/2012 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65188.6001.1.14447","21/06/2012 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65188.6001.1.15789","21/06/2012 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65188.6001.1.16886","21/06/2012 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM280","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65188.6001.1.2539","21/06/2012 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65188.6001.1.6464","21/06/2012 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65507.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","14/06/2013 00:00:00","","SAM.01.0001.65507.6001.1","4.0","m","50.0","m","40.0","m","","m","Secondary aerosols","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65507.6001.1.15322","14/06/2013 00:00:00","","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65507.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","14/06/2013 00:00:00","","SAM.01.0001.65507.6001.1","4.0","m","50.0","m","40.0","m","","m","Secondary aerosols","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65507.6001.1.16077","14/06/2013 00:00:00","","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65507.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","14/06/2013 00:00:00","","SAM.01.0001.65507.6001.1","4.0","m","50.0","m","40.0","m","","m","Secondary aerosols","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65507.6001.1.16647","14/06/2013 00:00:00","","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65507.6001.1","PM2.5","16.526170","47.840110","165.000000","m","suburban","background","14/06/2013 00:00:00","","SAM.01.0001.65507.6001.1","4.0","m","50.0","m","40.0","m","","m","Secondary aerosols","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","14580","SPP.01.0001.65507.6001.1.3873","14/06/2013 00:00:00","","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
